Instrument_Token,Symbol,Series,instrumenttype,issuedcapital,permittedtotrade,Price_Range,normalmarketstatus,normalmarketeligibility,oddlotmarketstatus,oddlotmarketeligibility,spotmarketstatus,spotmarketeligibility,auctionmarketstatus,auctionmarketeligibility,callauction1marketstatus,callauction1marketeligibility,callauction2marketstatus,callauction2marketeligibility,boardlotquantity,ticsize,Name,survind,issuestartdate,interestpaymentdate,maturitydate,freezepercent,listingdate,expulsiondate,readmissiondate,expirydate,recorddate,nodeliverystartdate,nodeliveryenddate,participantinmarketindex,aon,minimumfill,settlementtype,bookclosurestartdate,bookclosureenddate,dividend,rights,bonus,interest,agm,egm,marketmakerspread,marketmakerminquantity,ssec,remark,localupdatedatetime,deleteflag,Face_Value,ISIN,Is_Relevant_Series_EQ_BE_BZ,Avg_Traded_Value,Avg_Traded_Value_Lakhs,Avg_Traded_Volume,Avg_Close_Price,Days_Data_Available,Has_Complete_3Day_Data,Variance_Percent,Is_FO_Stock,FO_Category,Price_Band_Percent,Category
9829,SAMBHAAV,BE,0,1.91110840000000E+08,0,7.17-10.76,1,0,2,0,2,0,2,0,1,0,1,0,1,1,SAMBHAAV MEDIA LTD,13,669600000,0,0,32700,669600000,0,0,1406332800,0,0,0,0,1,1,1,1406419200,1406937600,0,0,0,0,0,0,0,0,1,ANNUAL GENERAL MEETING,1446743583,N,100,INE699B01027,True,4039173.22,40.3917322,433612.6666666667,9.133333333333335,3,True,100.0,True,no_category,20.02,3x
5072,SHEMAROO,BE,0,2.73202990000000E+07,0,100.71-123.09,1,0,2,0,2,0,2,0,1,0,1,0,1,1,SHEMAROO ENTER. LTD.,0,1096588800,0,0,32700,1096588800,0,0,1408665600,0,0,0,0,1,1,1,1408752000,1409356800,0,0,0,0,0,0,0,0,1,ANNUAL GENERAL MEETING,1446744369,N,1000,INE363M01019,True,4031017.2733333334,40.31017273333333,34807.0,114.24000000000001,3,True,25.0,True,3x_variance,10.0,3x
25135,GALAPREC,BE,0,1.27502750000000E+07,0,605.85-908.75,1,0,2,0,2,0,2,0,1,0,1,0,1,5,GALA PRECISION ENG LTD,0,1410307200,0,0,10356,1410307200,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446744371,N,1000,INE0RE001014,True,3988965.9333333336,39.889659333333334,5254.0,759.8333333333334,3,True,20.95,True,3x_variance,20.0,3x
18146,EMMBI,BE,0,1.92402500000000E+07,0,86.42-129.63,1,0,2,0,2,0,2,0,1,0,1,0,1,1,EMMBI INDUSTRIES LIMITED,0,951436800,0,0,32700,951436800,0,0,1442102400,1442188800,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,DIV - RE 0.30 PER SH,1446743602,N,1000,INE753K01015,True,3987568.0033333334,39.87568003333333,36745.666666666664,108.31333333333333,3,True,22.63,True,3x_variance,20.0,3x
758984,RNBDENIMS,BE,0,8.99734400000000E+07,0,102.27-153.40,1,0,2,0,2,0,2,0,1,0,1,0,1,1,R&B DENIMS LIMITED,0,1441411200,0,0,8693,1441411200,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446744372,N,200,INE012Q01021,True,3958349.6199999996,39.5834962,30875.666666666668,127.39999999999999,3,True,22.44,True,3x_variance,20.0,3x
31262,NDL,BE,0,1.44147168000000E+09,0,2.62-3.93,1,0,2,0,2,0,2,0,1,0,1,0,1,1,NANDAN DENIM LIMITED,0,1016928000,0,0,21150,1016928000,0,0,1411171200,1411171200,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,FVSPLT FRM RS 10 TO RE 1,1446744372,N,100,INE875G01048,True,3898781.216666667,38.987812166666664,1178409.3333333333,3.293333333333333,3,True,22.31,True,3x_variance,20.0,3x
16937,INDBANK,BE,0,4.43782000000000E+07,0,35.82-43.78,1,0,2,0,2,0,2,0,1,0,1,0,1,1,INDBANK MERCH BANK,0,907891200,0,0,32700,907891200,0,0,1410566400,0,0,0,0,1,1,1,1410652800,1411171200,0,0,0,0,0,0,0,0,1,ANNUAL GENERAL MEETING,1446743600,N,1000,INE841B01017,True,3894076.1,38.940761,95384.66666666667,40.449999999999996,3,True,25.8,True,3x_variance,10.0,3x
756835,FUSIONPP,BL,0,6.10583920000000E+07,0,99.99-102.01,1,0,2,1,2,0,2,0,1,0,1,0,999999999,1,FUSION RS.5 PPD UP,0,1431475200,0,0,15569,1431475200,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446743621,N,1000,IN9139R01028,False,3881333.6566666663,38.81333656666666,37128.666666666664,102.63666666666666,3,True,25.0,True,3x_variance,1.0,3x
18969,KAPSTON,BE,0,2.02881220000000E+07,0,230.30-345.40,1,0,2,0,2,0,2,0,1,0,1,0,1,5,KAPSTON SERVICES LIMITED,0,1275004800,0,0,17123,1275004800,0,0,1407628800,1407628800,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,FVSPLT FRM RS 10 TO RS 5,1446744371,N,500,INE542Z01028,True,3825775.42,38.2577542,13185.666666666666,289.1333333333334,3,True,21.65,True,3x_variance,19.99,3x
2620,HERANBA,BE,0,4.00134670000000E+07,0,236.25-354.35,1,0,2,0,2,0,2,0,1,0,1,0,1,5,HERANBA INDUSTRIES LTD,0,1299369600,0,0,8463,1299369600,0,0,1442534400,1442534400,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,DIV - RE 1 PER SH,1446744369,N,1000,INE694N01015,True,3821729.6666666665,38.21729666666666,12790.0,298.0,3,True,22.04,True,3x_variance,20.0,3x
13757,SHIVAMAUTO,BE,0,1.31495219000000E+08,0,24.02-36.03,1,0,2,0,2,0,2,0,1,0,1,0,1,1,SHIVAM AUTO.LTD,0,848534400,0,0,25324,848534400,0,0,1323475200,1323561600,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,RIGHTS 2:9 @PRM RS 16,1446744370,N,200,INE637H01024,True,3767472.5233333334,37.674725233333334,125309.66666666667,30.043333333333333,3,True,24.52,True,3x_variance,20.0,3x
10739,SPORTKING,BE,0,1.32872000000000E+08,0,79.45-119.18,1,0,2,0,2,0,2,0,1,0,1,0,1,1,SPORTKING INDIA LIMITED,0,1345766400,0,0,7577,1345766400,0,0,1440288000,1440374400,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,DIV - RE 1 PER SH,1446744370,N,100,INE885H01029,True,3529697.6466666665,35.29697646666666,35623.0,99.11333333333333,3,True,23.15,True,3x_variance,20.0,3x
19529,IITL,BE,0,2.18275500000000E+07,0,147.99-221.98,1,0,2,0,2,0,2,0,1,0,1,0,1,1,INDUSTRIAL INV TRUST LTD,0,966470400,0,0,24765,966470400,0,0,1410998400,0,0,0,0,1,1,1,1411084800,1411689600,0,0,0,0,0,0,0,0,1,ANNUAL GENERAL MEETING,1446744371,N,1000,INE886A01014,True,3519699.0233333334,35.19699023333333,18267.0,190.84333333333333,3,True,25.0,True,3x_variance,20.0,3x
18870,MAZDA,BE,0,2.00250000000000E+07,0,218.30-327.40,1,0,2,0,2,0,2,0,1,0,1,0,1,5,MAZDA LIMITED,0,1162425600,0,0,18302,1162425600,0,0,1441411200,1441411200,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,DIV - RS 3.60 PER SH,1446744371,N,200,INE885E01042,True,3485699.983333333,34.856999833333326,12797.0,270.8,3,True,23.15,True,3x_variance,19.99,3x
7795,AMJLAND,BE,0,4.10000000000000E+07,0,41.89-62.84,1,0,2,0,2,0,2,0,1,0,1,0,1,1,AMJ LAND HOLDINGS LIMITED,0,639964800,0,0,32700,639964800,0,0,1440201600,1440201600,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,DIV - RE 0.20 PER SH,1446743580,N,200,INE606A01024,True,3404890.6300000004,34.048906300000006,63365.666666666664,53.35,3,True,22.37,True,3x_variance,20.0,3x
8653,BSL,BE,0,1.02921680000000E+07,0,161.88-242.83,1,0,2,0,2,0,2,0,1,0,1,0,1,1,BSL LTD,0,652665600,0,0,32700,652665600,0,0,1440201600,1440201600,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,DIV - RE 0.80 PER SH,1446743550,N,1000,INE594B01012,True,3400310.043333333,34.00310043333333,16982.666666666668,200.64000000000001,3,True,25.35,True,3x_variance,20.0,3x
25140,BROOKS,BE,0,2.94572480000000E+07,0,98.70-120.63,1,0,2,0,2,0,2,0,1,0,1,0,1,1,BROOKS LAB LIMITED,0,999648000,0,0,30954,999648000,0,0,1410566400,0,0,0,0,1,1,1,1410652800,1411171200,0,0,0,0,0,0,0,0,1,ANNUAL GENERAL MEETING,1446744371,N,1000,INE650L01011,True,3394085.233333333,33.94085233333333,30402.666666666668,110.84666666666668,3,True,25.0,True,3x_variance,10.0,3x
3409,AJOONI,BE,0,1.72243598000000E+08,0,4.04-6.06,1,0,2,0,2,0,2,0,1,0,1,0,1,1,AJOONI BIOTECH LIMITED,0,1304812800,0,0,32700,1304812800,0,0,1410393600,0,0,0,0,1,1,1,1410480000,1410998400,0,0,0,0,0,0,0,0,1,ANNUAL GENERAL MEETING,1446743582,N,200,INE820Y01021,True,3373082.1999999997,33.730821999999996,666240.3333333334,5.12,3,True,20.65,True,3x_variance,20.0,3x
14585,SRHHYPOLTD,BE,0,1.71648210000000E+07,0,441.40-662.00,1,0,2,0,2,0,2,0,1,0,1,0,1,5,SREE RAYALSEEMA HHP LTD.,0,863049600,0,0,10559,863049600,0,0,1442707200,1442707200,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,DIV - RS 3 PER SH,1446744370,N,1000,INE917H01012,True,3359796.1166666667,33.597961166666664,6094.666666666667,552.0666666666667,3,True,22.02,True,3x_variance,19.99,3x
9115,INDIANHUME,BE,0,5.26817700000000E+07,0,287.90-431.80,1,0,2,0,2,0,2,0,1,0,1,0,1,5,INDIAN HUME PIPE CO. LTD.,0,659318400,0,0,5274,659318400,0,0,1437264000,1437264000,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,DIV-RS 1.80/SPLDIV-RS 4,1446744370,N,200,INE323C01030,True,3354979.9333333336,33.54979933333333,9237.0,360.8833333333334,3,True,22.61,True,3x_variance,19.99,3x
13293,AFSL,BE,0,5.06100400000000E+07,0,161.00-241.51,1,0,2,0,2,0,2,0,1,0,1,0,1,1,ABANS FINANCIAL SRVCS LTD,0,1356220800,0,0,9817,1356220800,0,0,1405814400,0,0,0,0,1,1,1,1405900800,1406419200,0,0,0,0,0,0,0,0,1,SYMBOL CHANGE,1446744370,N,200,INE00ZE01026,True,3326767.5500000003,33.2676755,16521.333333333332,201.12666666666667,3,True,20.9,True,3x_variance,20.0,3x
4981,KESORAMIND,BE,0,3.10663663000000E+08,0,4.64-5.67,1,0,2,0,2,0,2,0,1,0,1,0,1,1,KESORAM INDUSTRIES LTD,0,560131200,0,0,32700,560131200,0,0,1426032000,1426032000,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,DEMERGER,1446743553,N,1000,INE087A01019,True,3321254.86,33.2125486,645592.0,5.136666666666667,3,True,20.85,True,3x_variance,9.99,3x
5121,HLVLTD,BE,0,6.59259899000000E+08,0,8.98-13.47,1,0,2,0,2,0,2,0,1,0,1,0,1,1,HLV LIMITED,0,563155200,0,0,13507,563155200,0,0,1411171200,0,0,0,0,1,1,1,1411257600,1411689600,0,0,0,0,0,0,0,0,1,ANNUAL GENERAL MEETING,1446744369,N,200,INE102A01024,True,3302764.1666666665,33.02764166666667,287205.0,11.42,3,True,21.05,True,3x_variance,20.0,3x
1036,AARON,BE,0,2.09464780000000E+07,0,158.88-238.33,1,0,2,0,2,0,2,0,1,0,1,0,1,1,AARON INDUSTRIES LIMITED,13,1289088000,0,0,24037,1289088000,0,0,1440547200,1440547200,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,BONUS 1:1,1446744369,N,1000,INE721Z01010,True,3295079.56,32.9507956,16217.0,201.58333333333334,3,True,100.0,True,no_category,20.0,3x
9373,LIBERTSHOE,BE,0,1.70400000000000E+07,0,252.20-378.20,1,0,2,0,2,0,2,0,1,0,1,0,1,5,LIBERTYSHOESLTD,0,661737600,0,0,18618,661737600,0,0,1411257600,0,0,0,0,1,1,1,1411344000,1411862400,0,0,0,0,0,0,0,0,1,ANNUAL GENERAL MEETING,1446744370,N,1000,INE557B01019,True,3288847.6,32.888476000000004,10332.666666666666,317.93333333333334,3,True,22.57,True,3x_variance,19.99,3x
759367,ANANTAM,BL,0,2.17500000000000E+08,0,104.21-106.32,1,0,2,1,2,0,2,0,1,0,1,0,1,1,ANANTAM HIGHWAYS TRUST,0,1445040000,0,0,4377,1445040000,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446743621,N,10000,INE1UA823019,False,3269899.66,32.6989966,31168.666666666668,105.07666666666667,3,True,25.0,True,3x_variance,1.0,3x
18425,ASIANHOTNR,BE,0,1.94532290000000E+07,0,270.80-406.10,1,0,2,0,2,0,2,0,1,0,1,0,1,5,ASIAN HOTELS (NORTH) LTD,0,955065600,0,0,15188,955065600,0,0,1411257600,0,0,0,0,1,1,1,1411344000,1411862400,0,0,0,0,0,0,0,0,1,ANNUAL GENERAL MEETING,1446744371,N,1000,INE363A01022,True,3267231.1166666667,32.67231116666667,9740.0,335.09999999999997,3,True,25.0,True,3x_variance,19.99,3x
25238,XTGLOBAL,BE,0,1.33562205000000E+08,0,31.72-47.59,1,0,2,0,2,0,2,0,1,0,1,0,1,1,XTGLOBAL INFOTECH LIMITED,0,1410912000,0,0,18878,1410912000,0,0,1411516800,0,0,0,0,1,1,1,1411603200,1412121600,0,0,0,0,0,0,0,0,1,ANNUAL GENERAL MEETING,1446744371,N,100,INE547B01028,True,3203536.903333333,32.03536903333333,78575.33333333333,40.29666666666666,3,True,26.61,True,3x_variance,20.01,3x
6839,FOCUS,BE,0,6.72530750000000E+07,0,66.94-100.41,1,0,2,0,2,0,2,0,1,0,1,0,1,1,FOCUS LIGHTG & FIXTRS LTD,0,1322179200,0,0,17769,1322179200,0,0,1409443200,1409443200,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,DIV - RE 0.50 PER SH,1446744370,N,200,INE593W01028,True,3152802.76,31.528027599999998,37167.666666666664,85.06333333333333,3,True,22.38,True,3x_variance,20.0,3x
6893,VARDMNPOLY,BE,0,4.58894004000000E+08,0,6.24-9.37,1,0,2,0,2,0,2,0,1,0,1,0,1,1,VARDHMAN POLYTEX LTD.,0,626054400,0,0,27902,626054400,0,0,1411516800,0,0,0,0,1,1,1,1411603200,1411862400,0,0,0,0,0,0,0,0,1,ANNUAL GENERAL MEETING,1446744370,N,100,INE835A01029,True,3143939.736666667,31.439397366666668,397761.3333333333,7.989999999999999,3,True,25.54,True,3x_variance,20.05,3x
16902,DPWIRES,BE,0,1.55062860000000E+07,0,185.28-277.93,1,0,2,0,2,0,2,0,1,0,1,0,1,1,D P WIRES LIMITED,0,1263686400,0,0,27844,1263686400,0,0,1383868800,1383868800,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,BONUS 1:7,1446744371,N,1000,INE864X01013,True,3129894.686666667,31.29894686666667,13215.666666666666,235.88,3,True,23.07,True,3x_variance,20.0,3x
30016,CEREBRAINT,BE,0,1.11986482000000E+08,0,8.39-9.28,1,0,2,0,2,0,2,0,1,0,1,0,1,1,CEREBRA INT TECH LTD,0,1056240000,0,0,32700,1056240000,0,0,1411257600,0,0,0,0,1,1,1,1411430400,1411948800,0,0,0,0,0,0,0,0,1,ANNUAL GENERAL MEETING,1446743621,N,1000,INE345B01019,True,3124982.3633333333,31.24982363333333,323407.0,9.32,3,True,100.0,True,no_category,5.04,3x
1610,AURIGROW,BE,0,1.47624000000000E+09,0,0.50-0.55,1,0,2,0,2,0,2,0,1,0,1,0,1,1,AURI GROW INDIA LIMITED,0,1293235200,0,0,32700,1293235200,0,0,1411516800,0,0,0,0,1,1,1,1411603200,1412121600,0,0,0,0,0,0,0,0,1,SYMBOL CHANGE,1446743553,N,100,INE925Y01036,True,3123992.483333333,31.23992483333333,5689521.333333333,0.5466666666666667,3,True,25.93,True,3x_variance,4.76,3x
11141,SUMIT,BE,0,4.52687530000000E+07,0,68.45-102.68,1,0,2,0,2,0,2,0,1,0,1,0,1,1,SUMIT WOODS LIMITED,0,1248912000,0,0,25815,1248912000,0,0,1411257600,0,0,0,0,1,1,1,1411430400,1411948800,0,0,0,0,0,0,0,0,1,ANNUAL GENERAL MEETING,1446744370,N,1000,INE748Z01013,True,3098913.9,30.989138999999998,35397.666666666664,87.02666666666666,3,True,23.37,True,3x_variance,20.0,3x
19284,THEJO,BE,0,1.08463790000000E+07,0,1418.80-2128.20,1,0,2,0,2,0,2,0,1,0,1,0,1,10,THEJO ENGINEERING LIMITED,0,1381363200,0,0,5198,1381363200,0,0,1440288000,1440288000,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,DIV - RS 5 PER SH,1446744371,N,1000,INE121N01019,True,3003310.4333333336,30.033104333333334,1670.0,1797.6000000000001,3,True,20.04,True,3x_variance,20.0,3x
9257,NILAINFRA,BE,0,3.93889200000000E+08,0,7.95-11.92,1,0,2,0,2,0,2,0,1,0,1,0,1,1,NILA INFRASTRUCTURES LTD,0,1116633600,0,0,25541,1116633600,0,0,1405814400,0,0,0,0,1,1,1,1405987200,1406505600,0,0,0,0,0,0,0,0,1,ANNUAL GENERAL MEETING,1446744370,N,100,INE937C01029,True,2982045.953333333,29.82045953333333,296449.6666666667,10.02,3,True,23.55,True,3x_variance,19.98,3x
22731,VSTL,BE,0,1.89624430000000E+07,0,116.41-174.62,1,0,2,0,2,0,2,0,1,0,1,0,1,1,VIBHOR STEEL TUBES LTD,0,1392854400,0,0,32700,1392854400,0,0,1411171200,0,0,0,0,1,1,1,1411257600,1411776000,0,0,0,0,0,0,0,0,1,ANNUAL GENERAL MEETING,1446743607,N,1000,INE0QTF01015,True,2895968.016666666,28.95968016666666,20013.0,144.14666666666668,3,True,21.76,True,3x_variance,20.0,3x
6420,KRITI,BE,0,5.26960000000000E+07,0,103.56-126.57,1,0,2,0,2,0,2,0,1,0,1,0,1,1,KRITI INDUSTRIES IND LTD,0,1320192000,0,0,16491,1320192000,0,0,1402531200,0,0,0,0,1,1,1,1402617600,1403136000,1,0,0,0,0,0,0,0,1,AGM/DIV-RE 0.20 PER SH,1446744370,N,100,INE479D01038,True,2787567.473333333,27.87567473333333,24544.0,113.63,3,True,25.0,True,3x_variance,10.0,3x
13240,SADBHAV,BE,0,1.71570800000000E+08,0,10.39-12.70,1,0,2,0,2,0,2,0,1,0,1,0,1,1,SADBHAV ENGINEERING LTD,0,825638400,0,0,32700,825638400,0,0,1411516800,0,0,0,0,1,1,1,1411603200,1412121600,0,0,0,0,0,0,0,0,1,ANNUAL GENERAL MEETING,1446743594,N,100,INE226H01026,True,2772635.4633333334,27.726354633333333,237987.66666666666,11.61,3,True,24.82,True,3x_variance,10.0,3x
30252,ISHANCH,BE,0,2.09681470000000E+07,0,72.39-80.02,6,1,2,0,2,0,2,0,1,0,1,0,1,1,ISHAN DYES N CHEMICALS L,0,1427241600,0,0,32700,1427241600,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446754982,N,1000,INE561M01018,True,2764301.78,27.6430178,37281.333333333336,72.78,3,True,100.0,True,no_category,5.01,3x
8149,DEVIT,BE,0,5.63352330000000E+07,0,33.25-49.88,1,0,2,0,2,0,2,0,1,0,1,0,1,1,DEV INFO TECHNOLOGY LTD,0,1329350400,0,0,32700,1329350400,0,0,1443052800,1443052800,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,DIV - RE 0.10 PER SH,1446743588,N,200,INE060X01034,True,2743568.22,27.435682200000002,67381.33333333333,40.58,3,True,22.72,True,3x_variance,20.0,3x
14282,ORIENTBELL,BE,0,1.46874760000000E+07,0,236.65-354.95,1,0,2,0,2,0,2,0,1,0,1,0,1,5,ORIENT BELL LIMITED,0,855878400,0,0,23017,855878400,0,0,1437523200,1437523200,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,AGM/DIV - RS 0.50 PER SH,1446744370,N,1000,INE607D01018,True,2729474.5333333337,27.29474533333334,9249.666666666666,294.6333333333333,3,True,20.17,True,3x_variance,20.0,3x
6955,LINC,BE,0,5.94891640000000E+07,0,102.99-154.48,1,0,2,0,2,0,2,0,1,0,1,0,1,1,LINC LIMITED,0,1110326400,0,0,13057,1110326400,0,0,1442448000,1442448000,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,DIV - RS 1.50 PER SH,1446744370,N,500,INE802B01027,True,2704704.606666667,27.04704606666667,20857.333333333332,129.74,3,True,23.95,True,3x_variance,20.0,3x
9881,CUBEXTUB,BE,0,1.43189750000000E+07,0,82.25-100.52,1,0,2,0,2,0,2,0,1,0,1,0,1,1,CUBEXTUBINGS-ROLLSETT,0,671414400,0,0,32700,671414400,0,0,1405555200,0,0,0,0,1,1,1,1405728000,1406332800,0,0,0,0,0,0,0,0,1,ANNUAL GENERAL MEETING,1446743583,N,1000,INE144D01012,True,2660525.5566666666,26.605255566666667,28860.666666666668,92.47333333333334,3,True,25.0,True,3x_variance,10.0,3x
10401,PREMIERPOL,BE,0,1.04742475000000E+08,0,33.62-50.43,1,0,2,0,2,0,2,0,1,0,1,0,1,1,PREMIER POLYFILMS LTD,0,681868800,0,0,22715,681868800,0,0,1442534400,1442534400,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,DIV - RE 0.15 PER SH,1446744370,N,100,INE309M01020,True,2660131.9200000004,26.601319200000002,62151.333333333336,42.91,3,True,24.15,True,3x_variance,20.0,3x
21961,INDTERRAIN,BE,0,5.06673670000000E+07,0,32.56-48.84,1,0,2,0,2,0,2,0,1,0,1,0,1,1,IND TERRAIN FASHIONS LTD,0,984268800,0,0,32700,984268800,0,0,1410307200,0,0,0,0,1,1,1,1410393600,1410912000,0,0,0,0,0,0,0,0,1,ANNUAL GENERAL MEETING,1446743606,N,200,INE611L01021,True,2648846.4133333336,26.488464133333334,67058.33333333333,39.35,3,True,23.53,True,3x_variance,20.0,3x
16799,ARCHIDPLY,BE,0,1.98650000000000E+07,0,77.72-116.58,1,0,2,0,2,0,2,0,1,0,1,0,1,1,ARCHIDPLY IND. LTD,0,899596800,0,0,32700,899596800,0,0,1410998400,0,0,0,0,1,1,1,1411171200,1411689600,0,0,0,0,0,0,0,0,1,ANNUAL GENERAL MEETING,1446743600,N,1000,INE877I01016,True,2641556.0733333337,26.415560733333336,26920.0,97.95666666666666,3,True,22.83,True,3x_variance,20.0,3x
8835,AVROIND,BE,0,1.33110500000000E+07,0,102.26-153.39,1,0,2,0,2,0,2,0,1,0,1,0,1,1,AVRO INDIA LIMITED,0,1333756800,0,0,32700,1333756800,0,0,1411516800,0,0,0,0,1,1,1,1411603200,1412121600,0,0,0,0,0,0,0,0,1,ANNUAL GENERAL MEETING,1446743588,N,1000,INE652Z01017,True,2606027.06,26.0602706,20017.666666666668,129.10333333333332,3,True,22.09,True,3x_variance,20.0,3x
8660,VETO,BE,0,1.91149550000000E+07,0,94.12-141.19,1,0,2,0,2,0,2,0,1,0,1,0,1,1,VETO SWITCHGEAR CABLE LTD,0,1114732800,0,0,32700,1114732800,0,0,1442966400,1442966400,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,DIV - RE 1 PER SH,1446743588,N,1000,INE918N01018,True,2600244.7600000002,26.002447600000004,21749.333333333332,119.14999999999999,3,True,21.94,True,3x_variance,20.0,3x
8610,RAJSREESUG,BE,0,3.31356060000000E+07,0,30.24-45.36,1,0,2,0,2,0,2,0,1,0,1,0,1,1,RAJSHREESUGARS LTD,0,651456000,0,0,32700,651456000,0,0,1411257600,0,0,0,0,1,1,1,1411344000,1411862400,0,0,0,0,0,0,0,0,1,ANNUAL GENERAL MEETING,1446743581,N,1000,INE562B01019,True,2596258.33,25.962583300000002,67323.0,39.48333333333333,3,True,23.73,True,3x_variance,20.0,3x
5884,PRECOT,BE,0,1.20000000000000E+07,0,377.50-566.20,1,0,2,0,2,0,2,0,1,0,1,0,1,5,PRECOT LIMITED,0,808876800,0,0,17660,808876800,0,0,1439510400,1439510400,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,DIV - RS 3 PER SH,1446744370,N,1000,INE283A01014,True,2558711.716666667,25.58711716666667,5188.0,486.0,3,True,26.21,True,3x_variance,20.0,3x
15346,SHALPAINTS,BE,0,8.37111780000000E+07,0,61.76-92.64,1,0,2,0,2,0,2,0,1,0,1,0,1,1,SHALIM PAINTS LTD,0,888969600,0,0,15473,888969600,0,0,1411257600,0,0,0,0,1,1,1,1411344000,1411862400,0,0,0,0,0,0,0,0,1,ANNUAL GENERAL MEETING,1446744370,N,200,INE849C01026,True,2522852.01,25.228520099999997,32382.333333333332,77.86666666666667,3,True,20.96,True,3x_variance,20.0,3x
11595,SURANAT&P,BE,0,1.35759963000000E+08,0,17.12-25.69,1,0,2,0,2,0,2,0,1,0,1,0,1,1,SURANA TELECOM AND POW LT,0,706492800,0,0,32700,706492800,0,0,1411516800,0,0,0,0,1,1,1,1411603200,1412121600,0,0,0,0,0,0,0,0,1,ANNUAL GENERAL MEETING,1446743591,N,100,INE130B01031,True,2520603.92,25.2060392,117464.0,21.463333333333335,3,True,25.52,True,3x_variance,20.02,3x
14631,HILTON,BE,0,2.34000000000000E+07,0,40.09-49.00,1,0,2,0,2,0,2,0,1,0,1,0,1,1,HILTON METAL FORGING LTD,0,864432000,0,0,32700,864432000,0,0,1411257600,0,0,0,0,1,1,1,1411344000,1411862400,0,0,0,0,0,0,0,0,1,ANNUAL GENERAL MEETING,1446743598,N,1000,INE788H01017,True,2500932.0700000003,25.009320700000004,55184.666666666664,44.843333333333334,3,True,25.56,True,3x_variance,10.0,3x
8426,RSSOFTWARE,BE,0,2.58312110000000E+07,0,63.39-77.48,1,0,2,0,2,0,2,0,1,0,1,0,1,1,R. S. SOFTWARE (INDIA) LI,0,647827200,0,0,32700,647827200,0,0,1405814400,1405900800,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,INTDIV - RE 0.25 PER SH,1446743586,N,500,INE165B01029,True,2499797.22,24.997972200000003,35403.333333333336,70.52666666666666,3,True,24.09,True,3x_variance,10.0,3x
20910,A2ZINFRA,BE,0,1.76119858000000E+08,0,16.05-17.74,1,0,2,0,2,0,2,0,1,0,1,0,1,1,A2Z INFRA ENGINEERING LTD,0,977529600,0,0,32700,977529600,0,0,1411257600,0,0,0,0,1,1,1,1411516800,1411948800,0,0,0,0,0,0,0,0,1,ANNUAL GENERAL MEETING,1446743605,N,1000,INE619I01012,True,2478870.1633333336,24.788701633333336,148998.66666666666,16.599999999999998,3,True,25.0,True,3x_variance,5.0,3x
19099,SILLYMONKS,BE,0,1.02536640000000E+07,0,18.96-28.45,1,0,2,0,2,0,2,0,1,0,1,0,1,1,SILLY MONKS ENTERTAIN LTD,0,1278633600,0,0,32700,1278633600,0,0,1297814400,1297900800,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,INTDIV - RS 0.50 PER SH,1446743603,N,1000,INE203Y01012,True,2463338.316666667,24.63338316666667,113987.66666666667,20.686666666666667,3,True,28.13,True,3x_variance,20.02,3x
